Dataset,Language,Source Sentence,Translation,Reference Sentence
WMT,it,"The results are in and, drum roll, please, it's completely consistent with my family history. 89.9% British and Irish with most of that concentrated in the scottish borders, western Ireland, Wales, and cornwall. It doesn't show much breton tho so either they're so close to cornish they don't show as different in me or my breton family wasn't originally from there.","I risultati sono arrivati e, rullo di tamburi per favore, sono completamente coerenti con la mia storia familiare. 89,9% britannico e irlandese, con la maggior parte concentrata sui confini scozzesi, l'Irlanda occidentale, il Galles e la Cornovaglia. Non mostra molta influenza bretone, quindi o sono così vicini ai cornici da non apparire diversi in me o la mia famiglia bretone non era originaria di lì.","I risultati sono arrivati e, rullo di tamburi, sono totalmente in linea con la mia storia familiare. 89,9% inglese e irlandese con la maggior parte concentrata nei confini scozzesi, Irlanda occidentale, Galles e Cornovaglia. Non si vedono molte radici bretoni, quindi o sono così vicine ai popoli della Cornovaglia da non vedere le differenze o la mia famiglia bretone non era originariamente di lì."
WMT,lt,"However, Tenuk and Kayel quickly realized they weren't alone. A second dark creature shot out from beneath them, and Tenuk only just managed to avoid a collision.","Tačiau Tenukas ir Kajelis greitai suprato, kad jie ne vieni. Antras tamsus padaras šovė iš po jų, ir Tenukas vos spėjo išvengti susidūrimo.",Tačiau jau greitai Tenukas ir Kajelis suprato esą ne vieni. Jiems virš galvų išdygo dar viena tamsi būtybė ir Tenukui vos vos pavyko išvengti susidūrimo.
WMT,lt,"Tenuk hesitated, then stepped back, giving himself some space. With a low, slightly pained grunt, Tenuk's body stretched out, his fur replaced with scales and his arms replaced with wings. He quickly turned himself into a normal, light blue Thraki, but his eyes remained red.","Tenukas sudvejojo, tada žengtelėjo atgal, padarydamas sau šiek tiek erdvės. Su žemu, šiek tiek skausmingu urzgimu Tenuko kūnas išsitiesė, jo kailį pakeitė žvynai, o rankas – sparnai. Jis greitai pavirto į normalų, šviesiai mėlyną Trakį, bet jo akys liko raudonos.","Tenukas abejojo, tada atsitraukė, kad turėtų daugiau laisvos vietos. Lengvai, kiek skausmingai atsikrenkštęs Tenukas išsitiesė, jo kailis virto žvynais, o rankos – sparnais. Jis greit pavirto įprastu, žydru Trakiu, bet jo akių spalva išliko raudona."
WMT,lt,"They wondered if she would actually let them enter, unlike the previous times they went to ask. I still have a bruise from the last time. Ivory chuckled from the memory. Kari had thrown a book at their shoulder, but when she saw who it was, she apologized immediately.","Jie svarstė, ar ji iš tiesų šįkart juos įleis, kitaip nei ankstesniais kartais, kai jie ėjo prašyti. Man vis dar likusi mėlynė nuo paskutinio karto. Ivo prunkštelėjo prisiminęs. Kari sviedė jiems knygą į petį, bet pamačiusi, kas tai, tuojau pat atsiprašė.","Aivori svarstė, ar Kari įsileis vidun, nes anksčiau nepavykdavo įsiprašyti. „Vis dar turiu mėlynę iš ano karto“, – Aivori nusišypsojo prisiminusi. Kari metė knygą tiesiai Aivori į petį, bet atpažinusi, kam kliuvo, nedelsdama atsiprašė."
WMT,lt,"The ESP didn't go online immediately, let's give it a few minutes.","ESP iš karto neprisijungė, palaukime kelias minutes.","ESP iškart neėsijungė, tad palaukime dar keletą minučių."
WMT,lt,"Ignacio Sánchez Recarte, secretary general of the Comité Européen des Entreprises Vins trade association representing some 7,000 wine producers across Europe, is dismissive of the concerns of the beer makers. He told Euronews that a market dominated by multinational brewing conglomerates bears no comparison with one comprised almost entirely of small, domestic producers.","Ignacio Sánchez Recarte, Europos vyndarių įmonių komiteto (Comité Européen des Entreprises Vins), atstovaujančio maždaug 7000 vyno gamintojų visoje Europoje, generalinis sekretorius, atmeta alaus gamintojų susirūpinimą. „Euronews“ jis teigė, kad rinkos, kurioje dominuoja tarptautiniai alaus daryklų konglomeratai, negalima lyginti su rinka, kurią beveik visiškai sudaro maži, vietiniai gamintojai.","Apie 7 000 Europos vyndarių vienijančios prekybos organizacijos „Comité Européen des Enterprises Vins“ generalinis sekretorius Ignacio Sánchez Recarte nesureikšmina aludarių reiškiamo susirūpinimo. Jis teigė „Euronews“, kad visiškai negalima lyginti daugybėje pasaulio valstybių veikiančių aludarystės konglomeratų dominuojamos rinkos su ta, kurioje veikia daugiausia smulkūs vietos gamintojai."
WMT,lt,@user4 @user3 @user5 @user6,@user4 @user3 @user5 @user6  (The format is the same in Lithuanian),@user4 @user3 @user5 @user6
WMT,lt,"Judging by the state of our hospitals, the SNP's talk of recovery plans and action plans is simply that - talk, and dangerous talk at that. We must not allow incompetent politicians to lull us into complicity in the demise of that great British institution, the National Health Service.","Sprendžiant iš mūsų ligoninių būklės, Škotijos nacionalinės partijos kalbos apie atsigavimo ir veiksmų planus tėra tik kalbos, ir dar pavojingos kalbos. Negalime leisti nekompetentingiems politikams įvilioti mūsų į bendrininkavimą naikinant tą didžiąją Britanijos instituciją – Nacionalinę sveikatos tarnybą.","Sprendžiant pagal mūsų vietos ligoninių būklę, SNP kalbos apie planus gerinti jų būklę lieka tik kalbos – bet ne tiesiog kalbos, o sunerimti verčiančios kalbos. Negalime leisti nekompetetingiems politikams mūsų užliūliuoti ir tiesiog žiūrėti, kaip žlunga didi britiška institucija – Nacionalinė sveikatos tarnyba."
WMT,lt,🚨 breaking news:,🚨 Skubios naujienos:,🚨 karščiausia naujiena:
WMT,lt,This song is encapsulates my predicament…,"There are a few ways to translate ""This song encapsulates my predicament…"" to Lithuanian, depending on the nuance you want to convey:

**Formal:**

* Ši daina puikiai apibūdina mano keblią padėtį...

**Slightly less formal:**

* Šita daina perteikia mano keblią padėtį...
* Ši daina atspindi mano keblią padėtį...

**More emotional/emphatic:**

* Ši daina – tai visa mano kebli padėtis... (This song *is* my whole predicament...)
* Šioje dainoje – visa mano kebli padėtis... (In this song – my whole predicament...)

**Using a different word for ""predicament"":**

You could also use other words instead of ""kebli padėtis"" (difficult situation), such as:

* **Situacija:**  Ši daina apibūdina mano situaciją... (This song describes my situation...) – More general.
* **Bėda:**  Ši daina apibūdina mano bėdą... (This song describes my trouble/problem...) – More negative, implies a serious problem.
* **Dilema:** Ši daina atspindi mano dilemą... (This song reflects my dilemma...) –  If the predicament involves a difficult choice.

The ellipsis (...) at the end can be kept in Lithuanian as well. It implies that there's more to be said.

Choose the option that best suits the context and your desired tone.","Ši daina puikiai atspindi sunkumus, su kuriais susiduriu..."
WMT,lt,Both the old and the new Listing titles call it a 12V 10W panel.,"Ir senajame, ir naujajame skelbimo pavadinime nurodyta, kad tai 12 V 10 W skydelis.","Tiek senuosiuose, tiek dabartiniuose sąrašuose jis vadinama 12 V 10 W skydeliu."
WMT,lt,"Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.","Ar nejuokinga? Liko pusė mūsų pajėgų, o mes vis tiek negalime susilaikyti vienas kito neskriausdami. Pagreitinau žingsnį, už kampo buvo Alo lombardas, tad viduje būčiau saugus. Žvilgsnis atgal patvirtino, kad manęs niekas neseka, kai sustojau priešais ryškiai šviečiantį ženklą „Alborno lombardas!“. Lėčiau įžengiau vidun – ši vieta buvo labiau paslėpta, nes Albornas dažnai priimdavo žmones, kurie buvo mutuoti ir slapta pateko į Paltrikusą. Atidarius duris, šviesos buvo išjungtos, keistai – nebuvo nei Alo, nei pabėgėlių. Nieko. Kažkas čia negerai.","Argi nejuokinga? Mums liko pusė pajėgumų ir negalime susilaikyti vienas kito nežaloję. Aš paspartinau žingsnį, Alas jau lūkūriavo už kampo, tad viduje būsiu saugi. Pažvelgusi atgal įsitikinau, kad manęs nebeseka, o aš stovėjau prieš ryškiai šviečiantį ženklą „Alborno lombardas!“. Eidama lėčiau, užėjau dar kartą. Vieta atrodė slaptesnė, nes Albornas neretai priimdavo mutavusius ir į Paltriką įsmukusius žmones. Peržengus duris, lempos užgeso, ir, keista, bet Alo nebuvo. Jokių pabėgėlių. Nė vieno. Kažkas buvo ne taip."
WMT,lt,These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them.,Šie kokybiški lipdukai kainuoja apie 50 pensų už vienetą. Siuntimas kainuos tiek pat. O sugaištas laikas juos individualiai supakuoti ir išsiųsti – dar daugiau.,"Vienas šių geros kokybės lipdukų kainuoja maždaug 50 pensų. Panašiai tiek pat kainuos ir jų siuntimas paštu. O daug brangiau kainuos mano laikas, kurio prireiks kiekvieną jų atskirai supakuoti ir išsiųsti."
WMT,lt,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications.,"Taigi, sunkumai jau išryškėjo. Tikriausiai bus LABAI sunku gauti medicininį leidimą dėl FAA pozicijos tam tikrų vaistų atžvilgiu.","Taigi, akivaizdu, kad su tuo susiję sunkumai yra akivaizdūs. Dėl FAA pozicijos dėl tam tikrų vaistų man tikriausiai bus LABAI sunku gauti leidimą skraidyti."
WMT,lt,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,Ir vos tiesiog paskutinę akimirką kažkas aplenkė „Žolelių karpymą“! Tikrai įspūdinga.,Ir po žaidimo kažkam tikrai pavyko įveikti „Trimming the Herbs“! Neįtikėtina.
WMT,lt,Yea so I flew this today.,"Taip, tad šiandien skridau šituo.","Taip, taigi aš skridau šiandien."
WMT,lt,"So my dad can't give me rides to work. And for me, work is about 27 miles away. So there and back would be nearly a $100 a day with Uber. I haven't looked at Lyft. I could have, I guess, that makes sense. But I didn't have rental on my auto insurance, so that's my fault. So I guess I could have tried to do that and get that set up and tried to get a rental while I was down and out of a car. But even then, a rental wouldn't cover seven days. I'm going to sneeze, hold on. That sneeze sucked.","Taigi, tėtis negali manęs pavežėti į darbą. O darbas yra už maždaug 43 kilometrų. Tad kelionė pirmyn ir atgal su „Uber“ kainuotų beveik 100 dolerių per dieną. Nežiūrėjau „Lyft“ kainų. Galėjau, ko gero, tai būtų logiška. Bet mano automobilio draudimas neapima automobilio nuomos, tai mano kaltė. Tad, turbūt, galėjau pabandyti tai sutvarkyti ir išsinuomoti automobilį, kol neturėjau savojo. Bet net ir tada nuoma nebūtų galiojusi septynias dienas. Aš tuoj čiaudėsiu, palaukite.  Cha, koks nekokybiškas čiaudulys.","Tai va, mano tėtis negali pametėti manęs iki darbo, o man iki darbo nuo namų reikia važiuoti apie 27 mylias. Todėl kelionė pirmyn ir atgal su „Uber“ man kasdien kainuotų apie 100 dolerių. Nežiūrėjau, ką siūlo „Lyft“, nors galėjau turbūt, tame yra racijos. Bet mano draudimas neapėmė nuomos, tad čia jau mano kaltė. Tad gal ir galėjau bandyti įtraukti nuomą kol neturėjau mašinos, bet ir tokiu atveju nuoma neapima septynių dienų. Palauk, čiaudėsiu. Ne koks čiaudulys buvo."
WMT,lt,Saturday Cont:,Šeštadienis (tęsinys):,Sekmadienio tęsinys:
WMT,lt,"Rosendale, a member of the hard-right Freedom Caucus, was one of the individuals who derailed the Wednesday votes. He views the top line number in Johnson's deal as being too high and as doing too little to cut the $34 trillion national debt.","Rosendale'as, kraštutinių dešiniųjų Laisvės frakcijos narys, buvo vienas iš asmenų, sužlugdžiusių trečiadienio balsavimus. Jis mano, kad pagrindinis skaičius Johnsono susitarime yra per didelis ir per mažai sumažina 34 trilijonų dolerių nacionalinę skolą.","Griežtos linijos dešiniųjų „Freedom Caucus“ narys M. Rosendale‘as buvo vienas tų, kurie sužlugdė trečiadienio balsavimą. Anot jo, didžiausias skaičius M. Johnsono siūlyme yra per didelis ir niekaip neprisideda prie pastangų sumažinti 34 trilijonų dolerių valstybės skolą."
WMT,lt,"South Wales four-piece The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now. How are you doing, Callum? How's it going? Yeah, all good. Good, yourself? Yes, I'm very good. Thank you. It's a privilege to speak to yourselves because I've been listening to your music quite a lot since 2023. So I'm just loving the music, and I think it's something that we definitely need in the charts these days.","Pietų Velso ketveriukė „The Now“ didžiuojasi galėdami išleisti savo debiutinį albumą „Too Hot To Handle“ per „True Music“, o dabar prie manęs prisijungia Callum. Kaip laikaisi, Callum? Kaip sekasi? Taip, viskas gerai. O tau? Taip, man labai gerai. Ačiū. Man didelė garbė su jumis kalbėtis, nes nuo 2023 metų gana daug klausiausi jūsų muzikos. Man ji labai patinka ir manau, kad tokios muzikos šiandien tikrai reikia topuose.","Iš Pietų Velso kilusi ketveriukė „The Now“ su pasididžiavimu pristato savo debiutinį albumą „Too Hot To Handle“, kurį išleido „True Music“, ir dabar aš kalbuosi su Callum. Kaip einasi, Callum? Gerai. Gerai, o tau? Irgi gerai. Ačiū. Man nemenka garbė kalbėti su jumis, nuo 2023 m. klausau gan daug jūsų muzikos. Ji man tikrai patinka ir manau, kad muzikos topuose šiandien mums reikia būtent tokios muzikos."
WMT,lt,"The results are in and, drum roll, please, it's completely consistent with my family history. 89.9% British and Irish with most of that concentrated in the scottish borders, western Ireland, Wales, and cornwall. It doesn't show much breton tho so either they're so close to cornish they don't show as different in me or my breton family wasn't originally from there.","Rezultatai gauti ir... *būgnų ritinys*... jie visiškai atitinka mano šeimos istoriją. 89,9 % britų ir airių kilmės, daugiausia iš Škotijos pasienio regiono, vakarų Airijos, Velso ir Kornvalio. Bretoniškos kilmės beveik nematyti, taigi arba ji taip artima kornvalietiškai, kad manyje neatsispindi kaip skirtinga, arba mano bretonų protėviai iš tikrųjų nebuvo iš ten.","Gauti rezultatai, ir leiskite pasakyti, kad jie puikiai atitinka mano šeimos istoriją. 89,9 % britų ir airių, dauguma jų gyvena Kornvalyje, Velse, Škotijos pasienyje ir Vakarų Airijoje. Tačiau nerodo jokių bretonų, taigi arba mano bretonų šeima nebuvo kilusi iš ten, arba jie tokie panašūs į kornišus, kad jie net nėra išskiriami."
WMT,lv,"However, Tenuk and Kayel quickly realized they weren't alone. A second dark creature shot out from beneath them, and Tenuk only just managed to avoid a collision.","Tomēr Tenuks un Kajels ātri saprata, ka viņi nav vieni. Otra tumša būtne izšāvās no zem viņiem, un Tenuks tik tikko paguva izvairīties no sadursmes.","Tomēr Tenuks un Keils ātri saprata, ka nav vieni. Viņiem no apakšas izsprāga otrs tumšais radījums, un Tenukam knapi izdevās izvairīties no sadursmes."
WMT,lv,"Tenuk hesitated, then stepped back, giving himself some space. With a low, slightly pained grunt, Tenuk's body stretched out, his fur replaced with scales and his arms replaced with wings. He quickly turned himself into a normal, light blue Thraki, but his eyes remained red.","Tenuk vilcinājās, tad atkāpās, dodams sev mazliet vietas. Ar klusu, viegli sāpīgu kunkstu Tenuk ķermenis izstiepās, kažoku nomainot zvīņas un rokas – spārni. Viņš ātri pārvērtās par parastu, gaiši zilu traki, bet acis palika sarkanas.","Tenuks minstinājās, tad atkāpās, atbrīvojot vietu ap sevi. Ar zemu, nedaudz sāpīgu noūtu Tenuka ķermenis izstiepās, viņa vilna pārvērtās par zvīņām, bet viņa rokas nomainīja spārni. Viņš ātri pārvērtās par normālu, gaiši zilu Trakī, tomēr viņa acis palika sarkanas."
WMT,lv,"They wondered if she would actually let them enter, unlike the previous times they went to ask. I still have a bruise from the last time. Ivory chuckled from the memory. Kari had thrown a book at their shoulder, but when she saw who it was, she apologized immediately.","Viņi prātoja, vai viņa šoreiz viņus tiešām ielaidīs, atšķirībā no iepriekšējām reizēm, kad bija gājuši prasīt. Man joprojām ir zilums no pēdējās reizes. Ivovijs iesmējās, atceroties to. Karija viņiem bija iemetusi ar grāmatu plecā, bet, ieraudzījusi, kas tie ir, tūlīt atvainojās.","Viņš nezināja, vai viņam ļaus ienākt, atšķirībā no iepriekšējām reizēm, kad viņš jautāja. ""Man joprojām no pagājušās reizes palikusi brūce."" Aivorijs ķiķināja, atceroties. Kari trāpīja viņam pa plecu ar grāmatu, Bet, kad redzēja, kas ir ienācis, viņa nekavējoties atvainojās."
WMT,lv,"The ESP didn't go online immediately, let's give it a few minutes.","ESP neuzslēdzās uzreiz, pagaidīsim dažas minūtes.","ESP nepārslēdzās tiešsaistē nekavējoties, pagaidīsim dažas minūtes."
WMT,lv,"Ignacio Sánchez Recarte, secretary general of the Comité Européen des Entreprises Vins trade association representing some 7,000 wine producers across Europe, is dismissive of the concerns of the beer makers. He told Euronews that a market dominated by multinational brewing conglomerates bears no comparison with one comprised almost entirely of small, domestic producers.","Ignasio Sančess Rekarte, Eiropas Vīna Uzņēmumu Komitejas (Comité Européen des Entreprises Vins) ģenerālsekretārs, kas pārstāv aptuveni 7000 vīna ražotāju visā Eiropā, noraida alus darītāju bažas. Intervijā Euronews viņš norādīja, ka tirgu, kurā dominē starptautiski alus ražošanas konglomerāti, nevar salīdzināt ar tirgu, kurā darbojas gandrīz tikai mazi, vietējie ražotāji.","Ignasio Sančess Rekarte (Ignacio Sánchez Recarte), tirdzniecības asociācijas Comité Européen des Entreprises Vins ģenerālsekretārs, kas pārstāv aptuveni 7000 vīna ražotāju visā Eiropā, noraida alus darītāju bažas. Viņš pavēstīja Euronews, ka tirgu, kurā dominē starptautiski alus darīšanas konglomerāti, nevar salīdzināt ar tirgu, kuru veido gandrīz tikai mazie vietējie ražotāji."
WMT,lv,@user4 @user3 @user5 @user6,@lietotājs4 @lietotājs3 @lietotājs5 @lietotājs6,@user4 @user3 @user5 @user6
WMT,lv,"Judging by the state of our hospitals, the SNP's talk of recovery plans and action plans is simply that - talk, and dangerous talk at that. We must not allow incompetent politicians to lull us into complicity in the demise of that great British institution, the National Health Service.","Spriežot pēc mūsu slimnīcu stāvokļa, SNP runas par atveseļošanas plāniem un rīcības plāniem ir tikai tukši vārdi, turklāt bīstami vārdi. Mēs nedrīkstam ļaut nekompetentiem politiķiem ieaijāt mūs līdzdalībā šīs lieliskās britu institūcijas, Nacionālā veselības dienesta, sabrukumā.","Spriežot pēc mūsu slimnīcu stāvokļa, Skotijas Nacionālās partijas runas par glābšanas plāniem un rīcības plāniem paliek tikai runas, turklāt bīstamas. Mēs nedrīkstam pieļaut, ka nekompetenti politiķi mūs iemidzina līdzdalībā lielas Lielbritānijas institūcijas, Nacionālā Veselības dienesta, pagrimumā."
WMT,lv,🚨 breaking news:,"There are several ways to translate ""🚨 breaking news:"" to Latvian, depending on the level of formality and the specific context:

**Formal:**

* **Steidzamas ziņas:** This is a straightforward and commonly used translation.  It's suitable for most situations.

**Slightly less formal:**

* **Svarīgas ziņas:** This translates to ""important news"" and can be used if the news is significant but not necessarily urgently breaking.
* **Pēdējā brīža ziņas:** This translates to ""last-minute news"" and emphasizes the immediacy of the information.

**Informal:**

* **Ziņas tieši tagad!** This translates to ""news right now!"" and has a more energetic and attention-grabbing tone.
* **Karstas ziņas!**  This translates to ""hot news!"" and conveys a sense of urgency and excitement.  However, it might be considered slightly colloquial.

**Using the alert emoji:**

While the siren emoji 🚨 is universally understood, including in Latvia, you can add it to any of the above translations for extra emphasis, e.g., ""🚨 Steidzamas ziņas!""

The best choice depends on the context and your target audience.  For general news reporting, ""Steidzamas ziņas"" or ""Pēdējā brīža ziņas"" are good choices. For a more informal or social media context, you might consider ""Ziņas tieši tagad!"" or ""Karstas ziņas!"".",🚨 jaunākās ziņas:
WMT,lv,This song is encapsulates my predicament…,"There are several ways to translate ""This song encapsulates my predicament…"" into Latvian, depending on the nuance you want to convey:

**Formal:**

* Šī dziesma pilnībā atspoguļo manu sarežģīto situāciju…

**Slightly less formal:**

* Šī dziesma precīzi raksturo manu grūto stāvokli…

**More colloquial/emotional:**

* Šī dziesma tik labi izsaka manu problēmu…
* Šī dziesma ir tieši par manu situāciju… (This option focuses more on the relevance of the song to the situation, less on the complete encapsulation)
* Šajā dziesmā ir visa mana sāpe… (This option is more emotive and focuses on the feeling of the predicament)


The ellipsis (...) at the end suggests an unfinished thought.  You can preserve this in Latvian by keeping the ""..."".",Šī dziesma atspoguļo manu dvēseles stāvokli…
WMT,lv,Both the old and the new Listing titles call it a 12V 10W panel.,"Gan vecais, gan jaunais ieraksta nosaukums to sauc par 12 V 10 W paneli.","Gan vecajā, gan jaunajā saraksta nosaukumā minēts 12 V 10 W panelis."
WMT,lv,"Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.","Vai nav smieklīgi? Mums ir palikusi tikai puse cilvēku, un mēs pat nespējam atturēties viens otru sāpināt. Es steigšus pasteidzināju soli, Ala veikals bija tepat aiz stūra, tāpēc iekšā būšu drošībā.  Paskats pār plecu apstiprināja, ka man vairs neseko, kad apstājos pie spoži mirdzošas izkārtnes ar uzrakstu ""Alborna lombards!"" Ar lēnākiem soļiem es atkal iegāju iekšā – šī vieta bija labāk paslēpta, jo Alborns bieži uzņēma cilvēkus, kas bija mutējuši un ielavījušies Paltrikā. Atverot durvis, gaismas bija izslēgtas, kas bija interesanti – Ala nebija. Nebija bēgļu. Nekā. Kaut kas te nebija kārtībā.","Vai nav savādi? Mums atlikusi vien puse, bet mēs nespējam atturēties, lai nesāpinātu viens otru. Es strauji pieliku soli. Als dzīvoja tepat ap stūri, tāpēc pie viņa es būtu drošībā. Paveroties atpakaļ, sapratu, ka man vairs neseko. Stāvēju iepretim spožai izkārtnei “Alborna lombards!” Palēninot soli, iegāju iekšā – šī vieta bija slēpnis, jo Alborns bieži vien uzņēma cilvēkus, kuri bija mutējušies un ielavījušies Paltrikus pilsētā. Atverot durvis, secināju, ka gaisma ir izslēgta. Savādi! Šeit nebija Ala. Nebija bēgļu. Nekā. Kaut kas nebija kārtībā."
WMT,lv,These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them.,"Šīs labās kvalitātes uzlīmes maksā apmēram 50 pensi katra.  Piegāde maksās tikpat. Un vēl daudz vairāk mana paša laika, lai tās individuāli iesaiņotu un nosūtītu.","Šīs kvalitatīvās uzlīmes izmaksā apmēram 50 p katra. Tikpat daudz izmaksātu to sūtīšana. Un vēl daudz vairāk izmaksātu mans darbs, iesaiņojot katru paku un nosūtot."
WMT,lv,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications.,"Tātad grūtības jau sāk parādīties. Man, visticamāk, būs ĻOTI grūti iegūt medicīnisko atļauju FAA nostājas dēļ attiecībā uz noteiktiem medikamentiem.","Jau ir redzami ar šo saistīti izaicinājumi. Man, visticamāk, būs ĻOTI grūti iegūt medicīnisko izziņu, jo Federālajai aviācijas administrācijai (FAA) ir stingra nostāja attiecībā uz noteiktiem medikamentiem."
WMT,lv,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,"Un teiksim tā, pašā pēdējā brīdī kāds patiešām pārspēja ""Garšaugu griešanu""! Tiešām iespaidīgi.",Kāds pēdējā brīdī tiešām pabeidza Trimming the Herbs! Patiesi iespaidīgi.
WMT,lv,Yea so I flew this today.,"Here are a few ways to translate ""Yea, so I flew this today"" into Latvian, depending on what ""this"" refers to and the nuance you want to convey:

**If ""this"" refers to a plane/aircraft:**

* **Jā, nu, es šodien lidoju ar šo.** (This is the most literal translation, implying ""I piloted this aircraft."")
* **Jā, šodien lidoju ar šo lidaparātu.** (More formal, specifying ""aircraft."")
* **Jā, es šodien šo pilotiju.** (Emphasizes the act of piloting.)


**If ""this"" refers to a drone:**

* **Jā, nu, es šodien ar šo dronu lidoju.**  (Most common and natural.)
* **Jā, šodien palaidu šo dronu.** (Emphasizes launching/flying the drone.)


**If ""this"" refers to a kite or something similar:**

* **Jā, nu, es šodien laidu šo pūķi.** (If it's a kite.)
* **Jā, šodien lidināju šo.** (More general, meaning ""I flew/made this fly."")

**If ""this"" refers to a flight simulator:**

* **Jā, nu, šodien lidoju ar simulatoru.** (General term for simulator)
* **Jā, šodien izmēģināju lidošanas simulatoru.** (Emphasizes trying out the simulator.)


**In informal speech, you could also simply say:**

* **Jā, šodien lidoju.** (If the context is already clear.)


So, you'll need to choose the best option depending on what ""this"" refers to.  Provide more context, and I can give you a more precise translation.","Jā, es šodien lidoju."
WMT,lv,"So my dad can't give me rides to work. And for me, work is about 27 miles away. So there and back would be nearly a $100 a day with Uber. I haven't looked at Lyft. I could have, I guess, that makes sense. But I didn't have rental on my auto insurance, so that's my fault. So I guess I could have tried to do that and get that set up and tried to get a rental while I was down and out of a car. But even then, a rental wouldn't cover seven days. I'm going to sneeze, hold on. That sneeze sucked.","Tātad tētis nevar mani vest uz darbu. Un darbs man atrodas apmēram 43 kilometrus tālu. Tātad turp un atpakaļ ar Uber sanāktu gandrīz 100 dolāri dienā. Lyft neesmu skatījies. Varēju jau, laikam, tas būtu loģiski. Bet man auto apdrošināšanā nebija iekļauts īres auto, tā ir mana vaina. Tātad varēju jau mēģināt to nokārtot un īrēt auto, kamēr biju bez savas mašīnas. Bet pat tad īres auto nepietiktu septiņām dienām. Šķaudīšu, pagaidi. Briesmīga šķava.","Mans tētis nevar aizvest mani uz darbu. Mana darbavieta atrodas aptuveni 27 jūdžu attālumā. Ar Uber turp un atpakaļ tas izmaksātu gandrīz 100 $ dienā. Es neapskatījos Lyft. Laikam jau varēju to izdarīt, protams. Es varēju to pamēģināt un sarunāt, un pamēģināt nomāt automašīnu, kamēr man nav automašīnas. Bet pat tādā gadījumā nomas automašīna nederētu septiņām dienām. Pagaidiet, es šķaudīšu. Šis šķaudiens nebija patīkams."
WMT,lv,Saturday Cont:,Sestdiena (turpinājums):,Sestdiena – turpinājums
WMT,lv,"Rosendale, a member of the hard-right Freedom Caucus, was one of the individuals who derailed the Wednesday votes. He views the top line number in Johnson's deal as being too high and as doing too little to cut the $34 trillion national debt.","Rozendāls, galēji labējā Brīvības grupas biedrs, bija viens no tiem, kas izjauca trešdienas balsojumu. Viņaprāt, Džonsona vienošanās kopsumma ir pārāk liela un tā pārāk maz samazina 34 triljonu dolāru lielo valsts parādu.","Rozendeils, galēji labējo grupas Freedom Caucus dalībnieks, bija viens no tiem, kas apturēja trešdienas balsojumu. Viņaprāt, bruto summa Džonsona budžetā ir pārāk augsta, un tiek darīts pārāk maz, lai samazinātu valsts parādu 34 triljonu ASV dolāru apmērā."
WMT,lv,"South Wales four-piece The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now. How are you doing, Callum? How's it going? Yeah, all good. Good, yourself? Yes, I'm very good. Thank you. It's a privilege to speak to yourselves because I've been listening to your music quite a lot since 2023. So I'm just loving the music, and I think it's something that we definitely need in the charts these days.","Dienvidvelsas četrotne ""The Now"" ar lepnumu paziņo par sava debijas albuma ""Too Hot To Handle"" izdošanu sadarbībā ar ""True Music"", un Kalums tagad pievienojas man. Kā tev klājas, Kalum? Kā iet? Jā, viss labi. Labi, tev pašam? Jā, man viss lieliski. Paldies. Man ir privilēģija runāt ar jums, jo es diezgan daudz klausos jūsu mūziku kopš 2023. gada. Man ļoti patīk jūsu mūzika, un es domāju, ka tā ir tieši tas, kas mūsdienās pietrūkst mūzikas topos.","Dienvidvelsas grupa The Now, kurā ir četri dalībnieki, ar lepnumu izlaiž savu pirmo albumu Too Hot To Handle ierakstu studijā True Music, un tagad man pievienojas Kallums. Kā klājas, Kallum? Kā iet? Jā, viss labi. Labi, un tev? Jā, ļoti labi. Paldies. Runāt ar jums ir privilēģija, jo kopš 2023. gada es jūsu mūziku klausos diezgan bieži. Man vienkārši patīk šī mūzika, un, manuprāt, tai jābūt populārāko dziesmu sarakstā."
